transect,date,elevation,band,wavelength,reflectance
NCOS 1 NS,2/24/2022,Mid 2,346,2105.185547,0.153992
NCOS 1 NS,2/24/2022,Mid 2,347,2110.195557,0.154462
NCOS 1 NS,2/24/2022,Mid 2,348,2115.205566,0.155626
NCOS 1 NS,2/24/2022,Mid 2,349,2120.215576,0.155193
NCOS 1 NS,2/24/2022,Mid 2,350,2125.225586,0.156773
NCOS 1 NS,2/24/2022,Mid 2,351,2130.225586,0.157747
NCOS 1 NS,2/24/2022,Mid 2,352,2135.235596,0.158037
NCOS 1 NS,2/24/2022,Mid 2,353,2140.245605,0.15669
NCOS 1 NS,2/24/2022,Mid 2,354,2145.255615,0.156751
NCOS 1 NS,2/24/2022,Mid 2,355,2150.265625,0.157845
NCOS 1 NS,2/24/2022,Mid 2,356,2155.275635,0.158961
NCOS 1 NS,2/24/2022,Mid 2,357,2160.285645,0.154976
NCOS 1 NS,2/24/2022,Mid 2,358,2165.295654,0.156684
NCOS 1 NS,2/24/2022,Mid 2,359,2170.295654,0.156893
NCOS 1 NS,2/24/2022,Mid 2,360,2175.305664,0.157203
NCOS 1 NS,2/24/2022,Mid 2,361,2180.315674,0.158873
NCOS 1 NS,2/24/2022,Mid 2,362,2185.325684,0.15799
NCOS 1 NS,2/24/2022,Mid 2,363,2190.335693,0.157821
NCOS 1 NS,2/24/2022,Mid 2,364,2195.345703,0.160441
NCOS 1 NS,2/24/2022,Mid 2,365,2200.355713,0.156305
NCOS 1 NS,2/24/2022,Mid 2,366,2205.355713,0.155993
NCOS 1 NS,2/24/2022,Mid 2,367,2210.365723,0.157361
NCOS 1 NS,2/24/2022,Mid 2,368,2215.375732,0.159572
NCOS 1 NS,2/24/2022,Mid 2,369,2220.385742,0.157747
NCOS 1 NS,2/24/2022,Mid 2,370,2225.395752,0.158109
NCOS 1 NS,2/24/2022,Mid 2,371,2230.405762,0.159794
NCOS 1 NS,2/24/2022,Mid 2,372,2235.415771,0.156954
NCOS 1 NS,2/24/2022,Mid 2,373,2240.425537,0.154766
NCOS 1 NS,2/24/2022,Mid 2,374,2245.425537,0.149609
NCOS 1 NS,2/24/2022,Mid 2,375,2250.435547,0.147421
NCOS 1 NS,2/24/2022,Mid 2,376,2255.445557,0.146632
NCOS 1 NS,2/24/2022,Mid 2,377,2260.455566,0.141659
NCOS 1 NS,2/24/2022,Mid 2,378,2265.465576,0.14104
NCOS 1 NS,2/24/2022,Mid 2,379,2270.475586,0.140877
NCOS 1 NS,2/24/2022,Mid 2,380,2275.485596,0.139457
NCOS 1 NS,2/24/2022,Mid 2,381,2280.485596,0.136784
NCOS 1 NS,2/24/2022,Mid 2,382,2285.495605,0.136145
NCOS 1 NS,2/24/2022,Mid 2,383,2290.505615,0.138512
NCOS 1 NS,2/24/2022,Mid 2,384,2295.515625,0.133327
NCOS 1 NS,2/24/2022,Mid 2,385,2300.525635,0.130749
NCOS 1 NS,2/24/2022,Mid 2,386,2305.535645,0.129856
NCOS 1 NS,2/24/2022,Mid 2,387,2310.545654,0.131186
NCOS 1 NS,2/24/2022,Mid 2,388,2315.555664,0.126658
NCOS 1 NS,2/24/2022,Mid 2,389,2320.555664,0.129883
NCOS 1 NS,2/24/2022,Mid 2,390,2325.565674,0.133178
NCOS 1 NS,2/24/2022,Mid 2,391,2330.575684,0.130745
NCOS 1 NS,2/24/2022,Mid 2,392,2335.585693,0.129891
NCOS 1 NS,2/24/2022,Mid 2,393,2340.595703,0.128117
NCOS 1 NS,2/24/2022,Mid 2,394,2345.605713,0.124998
NCOS 1 NS,2/24/2022,Mid 2,395,2350.615723,0.124169
NCOS 1 NS,2/24/2022,Mid 2,396,2355.615723,0.126794
NCOS 1 NS,2/24/2022,Mid 2,397,2360.625732,0.127296
NCOS 1 NS,2/24/2022,Mid 2,398,2365.635742,0.126601
NCOS 1 NS,2/24/2022,Mid 2,399,2370.645752,0.12705
NCOS 1 NS,2/24/2022,Mid 2,400,2375.655762,0.126652
NCOS 1 NS,2/24/2022,Mid 2,401,2380.665771,0.124944
NCOS 1 NS,2/24/2022,Mid 2,402,2385.675537,0.122147
NCOS 1 NS,2/24/2022,Mid 2,403,2390.685547,0.123006
NCOS 1 NS,2/24/2022,Mid 2,404,2395.685547,0.121507
NCOS 1 NS,2/24/2022,Mid 2,405,2400.695557,0.124771
NCOS 1 NS,2/24/2022,Mid 2,406,2405.705566,0.123175
NCOS 1 NS,2/24/2022,Mid 2,407,2410.715576,0.114732
NCOS 1 NS,2/24/2022,Mid 2,408,2415.725586,0.115977
NCOS 1 NS,2/24/2022,Mid 2,409,2420.735596,0.115486
NCOS 1 NS,2/24/2022,Mid 2,410,2425.745605,0.11314
NCOS 1 NS,2/24/2022,Mid 2,411,2430.745605,0.112273
NCOS 1 NS,2/24/2022,Mid 2,412,2435.755615,0.111554
NCOS 1 NS,2/24/2022,Mid 2,413,2440.765625,0.10788
NCOS 1 NS,2/24/2022,Mid 2,414,2445.775635,0.104351
NCOS 1 NS,2/24/2022,Mid 2,415,2450.785645,0.105089
NCOS 1 NS,2/24/2022,Mid 2,416,2455.795654,0.106058
NCOS 1 NS,2/24/2022,Mid 2,417,2460.805664,0.103369
NCOS 1 NS,2/24/2022,Mid 2,418,2465.815674,0.103137
NCOS 1 NS,2/24/2022,Mid 2,419,2470.815674,0.101791
NCOS 1 NS,2/24/2022,Mid 2,420,2475.825684,0.097222
NCOS 1 NS,2/24/2022,Mid 2,421,2480.835693,0.098502
NCOS 1 NS,2/24/2022,Mid 2,422,2485.845703,0.086701
NCOS 1 NS,2/24/2022,Mid 2,423,2490.855713,0.092621
NCOS 1 NS,2/24/2022,Mid 2,424,2495.865723,0.103955
NCOS 1 NS,2/24/2022,Mid 2,425,2500.875732,0.095021
NCOS 1 NS,2/24/2022,Low,1,377.195648,0.010029
NCOS 1 NS,2/24/2022,Low,2,382.205658,-0.000062
NCOS 1 NS,2/24/2022,Low,3,387.215637,0.001453
NCOS 1 NS,2/24/2022,Low,4,392.225647,0.010513
NCOS 1 NS,2/24/2022,Low,5,397.225647,0.01941
NCOS 1 NS,2/24/2022,Low,6,402.235657,0.019215
NCOS 1 NS,2/24/2022,Low,7,407.245636,0.025327
NCOS 1 NS,2/24/2022,Low,8,412.255646,0.034212
NCOS 1 NS,2/24/2022,Low,9,417.265656,0.035276
NCOS 1 NS,2/24/2022,Low,10,422.275635,0.037509
NCOS 1 NS,2/24/2022,Low,11,427.285645,0.042936
NCOS 1 NS,2/24/2022,Low,12,432.295654,0.046259
NCOS 1 NS,2/24/2022,Low,13,437.295654,0.049714
NCOS 1 NS,2/24/2022,Low,14,442.305664,0.051495
NCOS 1 NS,2/24/2022,Low,15,447.315643,0.054606
NCOS 1 NS,2/24/2022,Low,16,452.325653,0.05338
NCOS 1 NS,2/24/2022,Low,17,457.335663,0.055826
NCOS 1 NS,2/24/2022,Low,18,462.345642,0.056115
NCOS 1 NS,2/24/2022,Low,19,467.355652,0.055442
NCOS 1 NS,2/24/2022,Low,20,472.355652,0.056481
NCOS 1 NS,2/24/2022,Low,21,477.365662,0.060121
NCOS 1 NS,2/24/2022,Low,22,482.375641,0.062916
NCOS 1 NS,2/24/2022,Low,23,487.385651,0.063763
NCOS 1 NS,2/24/2022,Low,24,492.39566,0.06386
NCOS 1 NS,2/24/2022,Low,25,497.40564,0.066129
NCOS 1 NS,2/24/2022,Low,26,502.415649,0.068798
NCOS 1 NS,2/24/2022,Low,27,507.425659,0.070047
NCOS 1 NS,2/24/2022,Low,28,512.425659,0.072339
NCOS 1 NS,2/24/2022,Low,29,517.435669,0.074218
NCOS 1 NS,2/24/2022,Low,30,522.445679,0.073048
NCOS 1 NS,2/24/2022,Low,31,527.455627,0.076168
NCOS 1 NS,2/24/2022,Low,32,532.465637,0.078643
NCOS 1 NS,2/24/2022,Low,33,537.475647,0.082713
NCOS 1 NS,2/24/2022,Low,34,542.485657,0.083638
NCOS 1 NS,2/24/2022,Low,35,547.485657,0.083427
NCOS 1 NS,2/24/2022,Low,36,552.495667,0.085961
NCOS 1 NS,2/24/2022,Low,37,557.505676,0.088963
NCOS 1 NS,2/24/2022,Low,38,562.515625,0.090715
NCOS 1 NS,2/24/2022,Low,39,567.525635,0.090747
NCOS 1 NS,2/24/2022,Low,40,572.535645,0.093006
NCOS 1 NS,2/24/2022,Low,41,577.545654,0.093356
NCOS 1 NS,2/24/2022,Low,42,582.555664,0.093209
NCOS 1 NS,2/24/2022,Low,43,587.555664,0.097162
NCOS 1 NS,2/24/2022,Low,44,592.565674,0.097408
NCOS 1 NS,2/24/2022,Low,45,597.575623,0.097034
NCOS 1 NS,2/24/2022,Low,46,602.585632,0.098504
NCOS 1 NS,2/24/2022,Low,47,607.595642,0.099429
NCOS 1 NS,2/24/2022,Low,48,612.605652,0.099668
NCOS 1 NS,2/24/2022,Low,49,617.615662,0.100988
NCOS 1 NS,2/24/2022,Low,50,622.615662,0.10235
NCOS 1 NS,2/24/2022,Low,51,627.625671,0.101523
NCOS 1 NS,2/24/2022,Low,52,632.63562,0.10298
NCOS 1 NS,2/24/2022,Low,53,637.64563,0.10441
NCOS 1 NS,2/24/2022,Low,54,642.65564,0.105283
NCOS 1 NS,2/24/2022,Low,55,647.665649,0.106199
NCOS 1 NS,2/24/2022,Low,56,652.675659,0.105251
NCOS 1 NS,2/24/2022,Low,57,657.685669,0.104567
NCOS 1 NS,2/24/2022,Low,58,662.685669,0.10612
NCOS 1 NS,2/24/2022,Low,59,667.695679,0.106456
NCOS 1 NS,2/24/2022,Low,60,672.705627,0.108289
NCOS 1 NS,2/24/2022,Low,61,677.715637,0.107725
NCOS 1 NS,2/24/2022,Low,62,682.725647,0.107278
NCOS 1 NS,2/24/2022,Low,63,687.735657,0.110848
NCOS 1 NS,2/24/2022,Low,64,692.745667,0.113401
NCOS 1 NS,2/24/2022,Low,65,697.745667,0.115089
NCOS 1 NS,2/24/2022,Low,66,702.755676,0.119201
NCOS 1 NS,2/24/2022,Low,67,707.765625,0.120723
NCOS 1 NS,2/24/2022,Low,68,712.775635,0.12196
NCOS 1 NS,2/24/2022,Low,69,717.785645,0.123571
NCOS 1 NS,2/24/2022,Low,70,722.795654,0.12561
NCOS 1 NS,2/24/2022,Low,71,727.805664,0.128265
NCOS 1 NS,2/24/2022,Low,72,732.815674,0.127552
NCOS 1 NS,2/24/2022,Low,73,737.815674,0.128612
NCOS 1 NS,2/24/2022,Low,74,742.825623,0.129337
NCOS 1 NS,2/24/2022,Low,75,747.835632,0.131308
NCOS 1 NS,2/24/2022,Low,76,752.845642,0.133516
NCOS 1 NS,2/24/2022,Low,77,757.855652,0.131875
NCOS 1 NS,2/24/2022,Low,78,762.865662,0.128386
NCOS 1 NS,2/24/2022,Low,79,767.875671,0.136766
NCOS 1 NS,2/24/2022,Low,80,772.875671,0.137647
NCOS 1 NS,2/24/2022,Low,81,777.88562,0.142027
NCOS 1 NS,2/24/2022,Low,82,782.89563,0.142684
NCOS 1 NS,2/24/2022,Low,83,787.90564,0.144236
NCOS 1 NS,2/24/2022,Low,84,792.915649,0.145617
NCOS 1 NS,2/24/2022,Low,85,797.925659,0.145031
NCOS 1 NS,2/24/2022,Low,86,802.935669,0.145818
NCOS 1 NS,2/24/2022,Low,87,807.945679,0.147279
NCOS 1 NS,2/24/2022,Low,88,812.945679,0.146
NCOS 1 NS,2/24/2022,Low,89,817.955627,0.149436
NCOS 1 NS,2/24/2022,Low,90,822.965637,0.149312
NCOS 1 NS,2/24/2022,Low,91,827.975647,0.148526
NCOS 1 NS,2/24/2022,Low,92,832.985657,0.15014
NCOS 1 NS,2/24/2022,Low,93,837.995667,0.151228
NCOS 1 NS,2/24/2022,Low,94,843.005676,0.151553
NCOS 1 NS,2/24/2022,Low,95,848.005676,0.153012
NCOS 1 NS,2/24/2022,Low,96,853.015625,0.15333
NCOS 1 NS,2/24/2022,Low,97,858.025635,0.152513
NCOS 1 NS,2/24/2022,Low,98,863.035645,0.152471
NCOS 1 NS,2/24/2022,Low,99,868.045654,0.153189
NCOS 1 NS,2/24/2022,Low,100,873.055664,0.154608
NCOS 1 NS,2/24/2022,Low,101,878.065674,0.154586
NCOS 1 NS,2/24/2022,Low,102,883.075623,0.154975
NCOS 1 NS,2/24/2022,Low,103,888.075623,0.15789
NCOS 1 NS,2/24/2022,Low,104,893.085632,0.155201
NCOS 1 NS,2/24/2022,Low,105,898.095642,0.155285
NCOS 1 NS,2/24/2022,Low,106,903.105652,0.156394
NCOS 1 NS,2/24/2022,Low,107,908.115662,0.158359
NCOS 1 NS,2/24/2022,Low,108,913.125671,0.156708
NCOS 1 NS,2/24/2022,Low,109,918.13562,0.157943
NCOS 1 NS,2/24/2022,Low,110,923.14563,0.156541
NCOS 1 NS,2/24/2022,Low,111,928.14563,0.157766
NCOS 1 NS,2/24/2022,Low,112,933.15564,0.151069
NCOS 1 NS,2/24/2022,Low,113,938.165649,0.150372
NCOS 1 NS,2/24/2022,Low,114,943.175659,0.149754
NCOS 1 NS,2/24/2022,Low,115,948.185669,0.149554
NCOS 1 NS,2/24/2022,Low,116,953.195679,0.149623
NCOS 1 NS,2/24/2022,Low,117,958.205627,0.14845
NCOS 1 NS,2/24/2022,Low,118,963.205627,0.148595
NCOS 1 NS,2/24/2022,Low,119,968.215637,0.149245
NCOS 1 NS,2/24/2022,Low,120,973.225647,0.14989
NCOS 1 NS,2/24/2022,Low,121,978.235657,0.149433
NCOS 1 NS,2/24/2022,Low,122,983.245667,0.152542
NCOS 1 NS,2/24/2022,Low,123,988.255676,0.152987
NCOS 1 NS,2/24/2022,Low,124,993.265625,0.152671
NCOS 1 NS,2/24/2022,Low,125,998.275635,0.157796
NCOS 1 NS,2/24/2022,Low,126,1003.275635,0.156325
NCOS 1 NS,2/24/2022,Low,127,1008.285645,0.155699
NCOS 1 NS,2/24/2022,Low,128,1013.295654,0.159003
NCOS 1 NS,2/24/2022,Low,129,1018.305664,0.161674
NCOS 1 NS,2/24/2022,Low,130,1023.315674,0.16143
NCOS 1 NS,2/24/2022,Low,131,1028.325684,0.160645
NCOS 1 NS,2/24/2022,Low,132,1033.335693,0.162635
NCOS 1 NS,2/24/2022,Low,133,1038.335693,0.163019
NCOS 1 NS,2/24/2022,Low,134,1043.345703,0.167044
NCOS 1 NS,2/24/2022,Low,135,1048.355591,0.169179
NCOS 1 NS,2/24/2022,Low,136,1053.365601,0.168452
NCOS 1 NS,2/24/2022,Low,137,1058.37561,0.172711
NCOS 1 NS,2/24/2022,Low,138,1063.38562,0.170808
NCOS 1 NS,2/24/2022,Low,139,1068.39563,0.172256
NCOS 1 NS,2/24/2022,Low,140,1073.40564,0.175586
NCOS 1 NS,2/24/2022,Low,141,1078.40564,0.173653
NCOS 1 NS,2/24/2022,Low,142,1083.415649,0.173451
NCOS 1 NS,2/24/2022,Low,143,1088.425659,0.17378
NCOS 1 NS,2/24/2022,Low,144,1093.435669,0.176513
NCOS 1 NS,2/24/2022,Low,145,1098.445679,0.174148
NCOS 1 NS,2/24/2022,Low,146,1103.455688,0.175083
NCOS 1 NS,2/24/2022,Low,147,1108.465698,0.177527
NCOS 1 NS,2/24/2022,Low,148,1113.465698,0.173748
NCOS 1 NS,2/24/2022,Low,149,1118.475708,0.168521
NCOS 1 NS,2/24/2022,Low,150,1123.485596,0.164595
NCOS 1 NS,2/24/2022,Low,151,1128.495605,0.164633
NCOS 1 NS,2/24/2022,Low,152,1133.505615,0.165659
NCOS 1 NS,2/24/2022,Low,153,1138.515625,0.167022
NCOS 1 NS,2/24/2022,Low,154,1143.525635,0.160857
NCOS 1 NS,2/24/2022,Low,155,1148.535645,0.159932
NCOS 1 NS,2/24/2022,Low,156,1153.535645,0.163526
NCOS 1 NS,2/24/2022,Low,157,1158.545654,0.166084
NCOS 1 NS,2/24/2022,Low,158,1163.555664,0.163806
NCOS 1 NS,2/24/2022,Low,159,1168.565674,0.163518
NCOS 1 NS,2/24/2022,Low,160,1173.575684,0.163544
NCOS 1 NS,2/24/2022,Low,161,1178.585693,0.163557
NCOS 1 NS,2/24/2022,Low,162,1183.595703,0.161049
NCOS 1 NS,2/24/2022,Low,163,1188.595703,0.162849
NCOS 1 NS,2/24/2022,Low,164,1193.605591,0.163793
NCOS 1 NS,2/24/2022,Low,165,1198.615601,0.165923
NCOS 1 NS,2/24/2022,Low,166,1203.62561,0.163844
NCOS 1 NS,2/24/2022,Low,167,1208.63562,0.167367
NCOS 1 NS,2/24/2022,Low,168,1213.64563,0.165845
NCOS 1 NS,2/24/2022,Low,169,1218.65564,0.16995
NCOS 1 NS,2/24/2022,Low,170,1223.665649,0.170214
NCOS 1 NS,2/24/2022,Low,171,1228.665649,0.171763
NCOS 1 NS,2/24/2022,Low,172,1233.675659,0.17129
NCOS 1 NS,2/24/2022,Low,173,1238.685669,0.177103
NCOS 1 NS,2/24/2022,Low,174,1243.695679,0.17435
NCOS 1 NS,2/24/2022,Low,175,1248.705688,0.175437
NCOS 1 NS,2/24/2022,Low,176,1253.715698,0.174071
NCOS 1 NS,2/24/2022,Low,177,1258.725708,0.176171
NCOS 1 NS,2/24/2022,Low,178,1263.725708,0.172089
NCOS 1 NS,2/24/2022,Low,179,1268.735596,0.176599
NCOS 1 NS,2/24/2022,Low,180,1273.745605,0.180408
NCOS 1 NS,2/24/2022,Low,181,1278.755615,0.179685
NCOS 1 NS,2/24/2022,Low,182,1283.765625,0.181712
NCOS 1 NS,2/24/2022,Low,183,1288.775635,0.181364
NCOS 1 NS,2/24/2022,Low,184,1293.785645,0.181876
NCOS 1 NS,2/24/2022,Low,185,1298.795654,0.184457
NCOS 1 NS,2/24/2022,Low,186,1303.795654,0.187509
NCOS 1 NS,2/24/2022,Low,187,1308.805664,0.17855
NCOS 1 NS,2/24/2022,Low,188,1313.815674,0.184465
NCOS 1 NS,2/24/2022,Low,189,1318.825684,0.178024
NCOS 1 NS,2/24/2022,Low,190,1323.835693,0.178014
NCOS 1 NS,2/24/2022,Low,191,1328.845703,0.175829
NCOS 1 NS,2/24/2022,Low,192,1333.855591,0.173445
NCOS 1 NS,2/24/2022,Low,193,1338.855591,0.181506
NCOS 1 NS,2/24/2022,Low,194,1343.865601,0.178046
NCOS 1 NS,2/24/2022,Low,195,1348.87561,0.168343
NCOS 1 NS,2/24/2022,Low,196,1353.88562,0.133342
NCOS 1 NS,2/24/2022,Low,197,1358.89563,0.110074
NCOS 1 NS,2/24/2022,Low,198,1363.90564,0.196141
NCOS 1 NS,2/24/2022,Low,199,1368.915649,0.190955
NCOS 1 NS,2/24/2022,Low,200,1373.925659,0.200862
NCOS 1 NS,2/24/2022,Low,201,1378.925659,0.134749
NCOS 1 NS,2/24/2022,Low,202,1383.935669,0.370552
NCOS 1 NS,2/24/2022,Low,203,1388.945679,0.151807
NCOS 1 NS,2/24/2022,Low,204,1393.955688,0.183006
NCOS 1 NS,2/24/2022,Low,205,1398.965698,0.184586
NCOS 1 NS,2/24/2022,Low,206,1403.975708,0.153784
NCOS 1 NS,2/24/2022,Low,207,1408.985596,0.138532
NCOS 1 NS,2/24/2022,Low,208,1413.985596,0.132717
NCOS 1 NS,2/24/2022,Low,209,1418.995605,0.134222
NCOS 1 NS,2/24/2022,Low,210,1424.005615,0.12516
NCOS 1 NS,2/24/2022,Low,211,1429.015625,0.122984
NCOS 1 NS,2/24/2022,Low,212,1434.025635,0.114101
NCOS 1 NS,2/24/2022,Low,213,1439.035645,0.117861
NCOS 1 NS,2/24/2022,Low,214,1444.045654,0.117052
NCOS 1 NS,2/24/2022,Low,215,1449.055664,0.114979
NCOS 1 NS,2/24/2022,Low,216,1454.055664,0.121055
NCOS 1 NS,2/24/2022,Low,217,1459.065674,0.118956
NCOS 1 NS,2/24/2022,Low,218,1464.075684,0.116807
NCOS 1 NS,2/24/2022,Low,219,1469.085693,0.112484
NCOS 1 NS,2/24/2022,Low,220,1474.095703,0.123292
NCOS 1 NS,2/24/2022,Low,221,1479.105591,0.122788
NCOS 1 NS,2/24/2022,Low,222,1484.115601,0.123619
NCOS 1 NS,2/24/2022,Low,223,1489.115601,0.126866
NCOS 1 NS,2/24/2022,Low,224,1494.12561,0.131277
NCOS 1 NS,2/24/2022,Low,225,1499.13562,0.13027
NCOS 1 NS,2/24/2022,Low,226,1504.14563,0.131324
NCOS 1 NS,2/24/2022,Low,227,1509.15564,0.137685
NCOS 1 NS,2/24/2022,Low,228,1514.165649,0.138695
NCOS 1 NS,2/24/2022,Low,229,1519.175659,0.138287
NCOS 1 NS,2/24/2022,Low,230,1524.185669,0.146955
NCOS 1 NS,2/24/2022,Low,231,1529.185669,0.148391
NCOS 1 NS,2/24/2022,Low,232,1534.195679,0.149502
NCOS 1 NS,2/24/2022,Low,233,1539.205688,0.148853
NCOS 1 NS,2/24/2022,Low,234,1544.215698,0.151682
NCOS 1 NS,2/24/2022,Low,235,1549.225708,0.150375
NCOS 1 NS,2/24/2022,Low,236,1554.235596,0.152862
NCOS 1 NS,2/24/2022,Low,237,1559.245605,0.153627
NCOS 1 NS,2/24/2022,Low,238,1564.245605,0.155647
NCOS 1 NS,2/24/2022,Low,239,1569.255615,0.158377
NCOS 1 NS,2/24/2022,Low,240,1574.265625,0.15448
NCOS 1 NS,2/24/2022,Low,241,1579.275635,0.152771
NCOS 1 NS,2/24/2022,Low,242,1584.285645,0.157625
NCOS 1 NS,2/24/2022,Low,243,1589.295654,0.158794
NCOS 1 NS,2/24/2022,Low,244,1594.305664,0.157678
NCOS 1 NS,2/24/2022,Low,245,1599.315674,0.158276
NCOS 1 NS,2/24/2022,Low,246,1604.315674,0.161298
NCOS 1 NS,2/24/2022,Low,247,1609.325684,0.165408
NCOS 1 NS,2/24/2022,Low,248,1614.335693,0.169918
NCOS 1 NS,2/24/2022,Low,249,1619.345703,0.16669
NCOS 1 NS,2/24/2022,Low,250,1624.355591,0.165026
NCOS 1 NS,2/24/2022,Low,251,1629.365601,0.167056
NCOS 1 NS,2/24/2022,Low,252,1634.37561,0.167439
NCOS 1 NS,2/24/2022,Low,253,1639.37561,0.165808
NCOS 1 NS,2/24/2022,Low,254,1644.38562,0.174381
NCOS 1 NS,2/24/2022,Low,255,1649.39563,0.167057
NCOS 1 NS,2/24/2022,Low,256,1654.40564,0.168023
NCOS 1 NS,2/24/2022,Low,257,1659.415649,0.175256
NCOS 1 NS,2/24/2022,Low,258,1664.425659,0.171996
NCOS 1 NS,2/24/2022,Low,259,1669.435669,0.168722
NCOS 1 NS,2/24/2022,Low,260,1674.445679,0.175816
NCOS 1 NS,2/24/2022,Low,261,1679.445679,0.178324
NCOS 1 NS,2/24/2022,Low,262,1684.455688,0.172523
NCOS 1 NS,2/24/2022,Low,263,1689.465698,0.176233
NCOS 1 NS,2/24/2022,Low,264,1694.475708,0.17099
NCOS 1 NS,2/24/2022,Low,265,1699.485596,0.170696
NCOS 1 NS,2/24/2022,Low,266,1704.495605,0.169727
NCOS 1 NS,2/24/2022,Low,267,1709.505615,0.167957
NCOS 1 NS,2/24/2022,Low,268,1714.505615,0.168079
NCOS 1 NS,2/24/2022,Low,269,1719.515625,0.1695
NCOS 1 NS,2/24/2022,Low,270,1724.525635,0.166587
NCOS 1 NS,2/24/2022,Low,271,1729.535645,0.162122
NCOS 1 NS,2/24/2022,Low,272,1734.545654,0.164023
NCOS 1 NS,2/24/2022,Low,273,1739.555664,0.161897
NCOS 1 NS,2/24/2022,Low,274,1744.565674,0.159941
NCOS 1 NS,2/24/2022,Low,275,1749.575684,0.157818
NCOS 1 NS,2/24/2022,Low,276,1754.575684,0.156789
NCOS 1 NS,2/24/2022,Low,277,1759.585693,0.160919
NCOS 1 NS,2/24/2022,Low,278,1764.595703,0.157216
NCOS 1 NS,2/24/2022,Low,279,1769.605591,0.159867
NCOS 1 NS,2/24/2022,Low,280,1774.615601,0.160784
NCOS 1 NS,2/24/2022,Low,281,1779.62561,0.1634
NCOS 1 NS,2/24/2022,Low,282,1784.63562,0.161603
NCOS 1 NS,2/24/2022,Low,283,1789.63562,0.162622
NCOS 1 NS,2/24/2022,Low,284,1794.64563,0.166113
NCOS 1 NS,2/24/2022,Low,285,1799.65564,0.153237
NCOS 1 NS,2/24/2022,Low,286,1804.665649,0.159399
NCOS 1 NS,2/24/2022,Low,287,1809.675659,0.156049
NCOS 1 NS,2/24/2022,Low,288,1814.685669,0.152542
NCOS 1 NS,2/24/2022,Low,289,1819.695679,0.144644
NCOS 1 NS,2/24/2022,Low,290,1824.705688,0.138227
NCOS 1 NS,2/24/2022,Low,291,1829.705688,0.164853
NCOS 1 NS,2/24/2022,Low,292,1834.715698,0.204351
NCOS 1 NS,2/24/2022,Low,293,1839.725708,0.809051
NCOS 1 NS,2/24/2022,Low,294,1844.735596,0.261202
NCOS 1 NS,2/24/2022,Low,295,1849.745605,0.665293
NCOS 1 NS,2/24/2022,Low,296,1854.755615,0.862271
NCOS 1 NS,2/24/2022,Low,297,1859.765625,0.681199
NCOS 1 NS,2/24/2022,Low,298,1864.775635,0.34174
NCOS 1 NS,2/24/2022,Low,299,1869.775635,0.805707
NCOS 1 NS,2/24/2022,Low,300,1874.785645,0.819765
NCOS 1 NS,2/24/2022,Low,301,1879.795654,0.208922
NCOS 1 NS,2/24/2022,Low,302,1884.805664,0.228875
NCOS 1 NS,2/24/2022,Low,303,1889.815674,0.22033
NCOS 1 NS,2/24/2022,Low,304,1894.825684,0.168698
NCOS 1 NS,2/24/2022,Low,305,1899.835693,0.366637
NCOS 1 NS,2/24/2022,Low,306,1904.835693,0.660964
NCOS 1 NS,2/24/2022,Low,307,1909.845703,0.279175
NCOS 1 NS,2/24/2022,Low,308,1914.855591,0.162995
NCOS 1 NS,2/24/2022,Low,309,1919.865601,0.088873
NCOS 1 NS,2/24/2022,Low,310,1924.87561,0.101037
NCOS 1 NS,2/24/2022,Low,311,1929.88562,0.080218
NCOS 1 NS,2/24/2022,Low,312,1934.89563,0.082958
NCOS 1 NS,2/24/2022,Low,313,1939.90564,0.076592
NCOS 1 NS,2/24/2022,Low,314,1944.90564,0.073375
NCOS 1 NS,2/24/2022,Low,315,1949.915649,0.069297
NCOS 1 NS,2/24/2022,Low,316,1954.925659,0.06709
NCOS 1 NS,2/24/2022,Low,317,1959.935669,0.078271
NCOS 1 NS,2/24/2022,Low,318,1964.945679,0.078332
NCOS 1 NS,2/24/2022,Low,319,1969.955688,0.078394
NCOS 1 NS,2/24/2022,Low,320,1974.965698,0.080502
NCOS 1 NS,2/24/2022,Low,321,1979.965698,0.084192
NCOS 1 NS,2/24/2022,Low,322,1984.975708,0.081402
NCOS 1 NS,2/24/2022,Low,323,1989.985596,0.082703
NCOS 1 NS,2/24/2022,Low,324,1994.995605,0.082917
NCOS 1 NS,2/24/2022,Low,325,2000.005615,0.076344
NCOS 1 NS,2/24/2022,Low,326,2005.015625,0.08556
NCOS 1 NS,2/24/2022,Low,327,2010.025635,0.084851
NCOS 1 NS,2/24/2022,Low,328,2015.035645,0.090512
NCOS 1 NS,2/24/2022,Low,329,2020.035645,0.105412
NCOS 1 NS,2/24/2022,Low,330,2025.045654,0.106631
NCOS 1 NS,2/24/2022,Low,331,2030.055664,0.107141
NCOS 1 NS,2/24/2022,Low,332,2035.065674,0.110156
NCOS 1 NS,2/24/2022,Low,333,2040.075684,0.108534
NCOS 1 NS,2/24/2022,Low,334,2045.085693,0.111894
NCOS 1 NS,2/24/2022,Low,335,2050.095703,0.106021
NCOS 1 NS,2/24/2022,Low,336,2055.095703,0.109669
NCOS 1 NS,2/24/2022,Low,337,2060.105713,0.108143
NCOS 1 NS,2/24/2022,Low,338,2065.115723,0.104925
NCOS 1 NS,2/24/2022,Low,339,2070.125732,0.113133
NCOS 1 NS,2/24/2022,Low,340,2075.135742,0.119858
